PassengerId,Survived_pred,Survived_prob
892,0,0.10319866958180839
893,1,0.825404654466475
894,0,0.19883395484113026
895,0,0.16820875550305608
896,1,0.5776941401679347
897,0,0.08178204462653005
898,1,0.6985703756621394
899,0,0.10018521866547303
900,1,0.909445526659232
901,0,0.09392007233772626
902,0,0.10541269766719424
903,0,0.1194382858664348
904,1,0.9195678667933572
905,0,0.18650920421242287
906,1,0.9151902648725395
907,1,0.9380907845943375
908,0,0.14834766168502864
909,0,0.22595971916561042
910,1,0.6266446330608474
911,1,0.7580385480790357
912,0,0.4653331335345322
913,0,0.3697667415316897
914,1,0.9486919959877986
915,0,0.4354407161562491
916,1,0.9778005718472604
917,0,0.0437001129820857
918,1,0.949872982535602
919,0,0.22595971916561042
920,0,0.45064220782016684
921,0,0.17001884159740377
922,0,0.09503968371418998
923,0,0.13925365668769676
924,1,0.5432090309745241
925,0,0.2027180158822253
926,1,0.5891431500566122
927,0,0.22595971916561042
928,0,0.43885483806406456
929,0,0.3608687349643881
930,0,0.09588591633321746
931,0,0.3967228238452444
932,0,0.11418116212244135
933,0,0.2985780949290083
934,0,0.09783283870601987
935,1,0.9168265174238696
936,1,0.9581347761215905
937,0,0.10739866185310959
938,0,0.3096766537172732
939,0,0.12695554364386344
940,1,0.9789050889768889
941,1,0.67975783058234
942,0,0.2851935957041413
943,0,0.18911170451328327
944,1,0.8892687521365649
945,1,0.8477371494088906
946,0,0.1735502975369282
947,0,0.08008372169592429
948,0,0.09783283870601987
949,0,0.120626520371866
950,0,0.10784067438741335
951,1,0.9760832931789885
952,0,0.1032775327355888
953,0,0.22040189142529434
954,0,0.11606380880056712
955,1,0.7774240531576092
956,0,0.2316696334989467
957,1,0.9245912505265068
958,1,0.6266891124314031
959,0,0.1065169562562957
960,0,0.4382724974505994
961,1,0.7833821199351484
962,1,0.636862739100864
963,0,0.1032775327355888
964,1,0.51993308409641
965,0,0.2757078095455346
966,1,0.9585331504416928
967,0,0.29585123784480477
